#  ___  _____  _____  __  __  ____  
# |_ _||_   _|| ____||  \/  |/ ___| 
#  | |   | |  |  _|  | |\/| |\___ \ 
#  | |   | |  | |___ | |  | | ___) |
# |___|  |_|  |_____||_|  |_||____/ 

* Monster Candy
* Croquet Roll 
* Stick
 item_name_4, Bandage 
 obj_grillbynpc_hot2_101,  Wow, a brand new world... 
 obj_grillbynpc_hot2_102,  I might not get to  translate for Grillby  anymore... 
 obj_grillbynpc_hot2_103,  ... which is fine, since I  was actually just making  up what he was saying. 
 obj_grillbynpc_hot2_109,  Grillby is getting nervous. 
 obj_grillbynpc_hot2_110,  Sans is his best customer,  and he hasn't shown up  at all today... 
 obj_grillbynpc_hot2_115,  Something feels really bad. Our lives are going nowhere,  aren't they...? 
 obj_grillbynpc_hot2_116,  I think I need another  espresso... 
 obj_grillbynpc_hotandbothered_73,  No matter where I go,  it's the same menu, the  same people... 
 obj_grillbynpc_hotandbothered_74,  Help! I want new drinks an'  h-h-h-hot guys!!!! 
 obj_grillbynpc_hotandbothered_75,  I guess the bartender's kind  of h-h-h-hot... 
 obj_grillbynpc_hotandbothered_79,  C'mon everybody!!! L-l-l-let's party!!! 
 obj_grillbynpc_hotandbothered_80,  ... anyone? 
 obj_grillbynpc_hotandbothered_84,  Sansyyyy... Come back and sit with me... 
 obj_grillbynpc_hotandbothered_85,  Everything's so fun when  you're around!!! 
 obj_grillbynpc_hotandbothered_90,  It's s-s-so quiet in here. 
 obj_grillbynpc_hotandbothered_91,  L-lighten up everybody! This is why I hate  th-this place. 
 obj_grillbynpc_hotandbothered_98,  I w-wonder if the  o-overworld h-has h-hot  guys... 
 obj_grillbynpc_hotandbothered_99,   A-and neat d-drinks... 
 obj_grillbynpc_hotandbothered_100,  Ooooooo, I'm ready! 
 obj_grillbynpc_hotandbothered_105,  H-hey, isn't Sansy s'posed  to come swinging in right  about now??? 
 obj_grillbynpc_hotandbothered_106,  C'mon Sansy! You're the life of the  party... 
 obj_grillbynpc_lesserdog_71,  It's playing poker against  itself. 
 obj_grillbynpc_lesserdog_72,  It appears to be losing. 
 obj_grillbynpc_lesserdog_76,  It has switched to Go Fish. 
 obj_grillbynpc_lesserdog_81,  It finally won a game of  poker against itself...? 
 obj_grillbynpc_mandog_75,  You better watch where you  sit down in here, kid. 
 obj_grillbynpc_mandog_76,  Because that big guy WILL jump  into your lap and give you  lots of love and attention. 
 obj_grillbynpc_mandog_80,  Where's Sans... He's supposed to give me  a pat on the head... 
 obj_grillbynpc_mandog_85,  She hasn't been responding  to our letters... 
 obj_grillbynpc_mandog_86,  Maybe it's because we let  Doggo write them all. 
 obj_grillbynpc_mandog_91,  I was hoping Sans came in  to give me a pat on the  head. 
 obj_grillbynpc_mandog_92,  Interloper...! 
 obj_grillbynpc_mandog_96,  Where's that big lug? We can't start until he  shows up. 
 obj_grillbynpc_mandog_98,  Smells kinda... quiet. 
 obj_grillbynpc_mandog_103,  Hmmm, now that our parents  are the same entity... 
 obj_grillbynpc_mandog_104,  Does that mean I'm  married to my sister? 
 obj_grillbynpc_mandog_105,  ... 
 obj_grillbynpc_mandog_106,  Wait, we're dogs. That stuff's normal. 
 obj_grillbynpc_sansdate_121,  fast shortcut, huh? 
 obj_grillbynpc_sansdate_129,  hey, everyone. 
 obj_grillbynpc_sansdate_164,  Hey, Sans. Hi, Sans. 
 obj_grillbynpc_sansdate_208,  Greetings, Sans. Hiya, Sansy~ 
 obj_grillbynpc_sansdate_245,  Hey Sans, weren't you just  here for breakfast a  few minutes ago? 
 obj_grillbynpc_sansdate_247,  nah, i haven't had  breakfast in at least  half an hour. 
 obj_grillbynpc_sansdate_248,  you must be thinking  of brunch. 
 obj_grillbynpc_sansdate_286,  here, get comfy. 
 obj_grillbynpc_sansdate_521,  You tip the ketchup... 
 obj_grillbynpc_sansdate_522,  The cap falls off and all  the ketchup in the bottle  pours onto your food. 
 obj_grillbynpc_sansdate_545,  whoops. 
 obj_grillbynpc_sansdate_546,  eh, forgeddaboudit. you can have mine. 
 obj_grillbynpc_sansdate_547,  i'm not hungry anyway. 
 obj_grillbynpc_sansdate_577,  anyway, cool or not,  you have to agree  papyrus tries real hard. 
 obj_grillbynpc_sansdate_578,  like how he keeps  trying to be part of  the royal guard. 
 obj_grillbynpc_sansdate_579,  one day, he went to  the house of the head  of the royal guard... 
 obj_grillbynpc_sansdate_580,  and begged her to  let him be in it. 
 obj_grillbynpc_sansdate_581,  of course, she shut  the door on him because  it was midnight. 
 obj_grillbynpc_sansdate_582,  but the next day, she  woke up and saw him  still waiting there. 
 obj_grillbynpc_sansdate_583,  seeing his dedication,  she decided to give  him warrior training. 
 obj_grillbynpc_sansdate_584,  it's, uh, still a  work in progress. 
 obj_grillbynpc_sansdate_609,  oh yeah, I wanted  to ask you something. 
 obj_grillbynpc_sansdate_683,  welp, that was a  long break. 
 obj_grillbynpc_sansdate_684,  i can't believe i let  ya pull me away from  work for that long. 
 obj_grillbynpc_sansdate_708,  just kidding. 
 obj_grillbynpc_sansdate_709,  grillby, put it on  my tab. 
 obj_grillbynpc_sansdate_751,  by the way... 
 obj_grillbynpc_sansdate_752,  ... i was going to say  something, but i forgot. 
 obj_grillbynpc_womandog_76,  We're sentries, but we never  get any respect. 
 obj_grillbynpc_womandog_77,  I wish those skeletons would  throw us a bone. 
 obj_grillbynpc_womandog_78,  We love bones. 
 obj_grillbynpc_womandog_81,  Where are those skeletons? I wanted to get a bone  from them... 
 obj_grillbynpc_womandog_86,  We're considering paying a  visit to the doctor. 
 obj_grillbynpc_womandog_87,  No! Not the vet! ... well, maybe she's a  little like a vet. 
 obj_grillbynpc_womandog_92,  I like Sans. Sometimes he feeds us scraps  of food under the table. 
 obj_grillbynpc_womandog_93,  Then his brother gets mad... But why!? We're adults! We can handle it! 
 obj_grillbynpc_womandog_97,  Where's Doggo? I hope he didn't get  lost again. 
 obj_grillbynpc_womandog_99,  It's lonely in here today. If our friends don't show up,  would you like to play? 
 obj_grillbynpc_womandog_105,  All of our parents have  been combined into one  horrible being. 
 obj_grillbynpc_womandog_106,  That's OK, though. It's really  + '' + brought our  families together. + '' +  
 obj_gyftrot_271, Error!! 
 obj_gyftrot_273, Is thisfunny toyou? 
 obj_gyftrot_274, Don'tput anymore onme! 
 obj_gyftrot_275, Leave mealone... 
 obj_gyftrot_276, Hohoho!Go aheadandlaugh... 
 obj_gyftrot_277, Get thisoff ofme... 
 obj_gyftrot_279, Thanks. 
 obj_gyftrot_283, Aw, youshouldn'have... 
 obj_gyftrot_284, You evenwrappedit... 
 obj_gyftrot_285, Keepawayfrom me! 
 obj_gyftrot_286, I don'twantyourgift! 
 obj_gyftrot_287, How doI knowit's nota trick? 
 obj_gyftrot_293, GOSHDARNTEENAGEGOOGLYEYES!!! 
 obj_gyftrot_294, I WASSTARTINGTO TRUSTYOU!!! 
 obj_gyftrot_300, That'sa littlebetter. 
 obj_gyftrot_301, Er...Thosearereal. 
 obj_gyftrot_303, A weighthas beenlifted. 
 obj_gyftrot_304, Thanksfornothing! 
 obj_gyftrot_312,  
 obj_gyftrot_507,  Gyftrot laments its lack of  hands. 
 obj_gyftrot_508,  Gyftrot eyes you with  suspicion. 
 obj_gyftrot_509,  Gyftrot distrusts your  youthful demeanor. 
 obj_gyftrot_510,  Ah, the scent of fresh  pine needles. 
 obj_gyftrot_511,  Gyftrot tries vainly to  remove its decorations. 
 obj_gyftrot_512,  Gyftrot pretends to refuse  your gift. 
 obj_gyftrot_513,  Gyftrot politely accepts  your gift. 
 obj_gyftrot_514,  Gyftrot stumbles blindly. 
 obj_gyftrot_515,  Gyftrot is slightly less  irritated. 
 obj_gyftrot_516,  Gyftrot's problems have  been taken away. 
 obj_gyftrot_517,  Gyftrot looks disappointed. 
 obj_gyftrot_519,  Gyftrot's antlers tremble. 
 obj_gyftrot_534,  GYFTROT - ATK 16 DEF 8 Some teens  + '' + decorated + '' +  it as  a prank.^ 
 obj_gyftrot_544,  You remove the striped cane  that says  + '' + I use this tiny  cane to walk + '' +  on it.^ 
 obj_gyftrot_545,  You remove the box of  non-dog-related raisins.^ 
 obj_gyftrot_546,  You remove the lenticular  bookmark of a smug teen  winking.^ 
 obj_gyftrot_547,  You remove the barbed wire  made of pipe cleaners.^ 
 obj_gyftrot_548,  You remove a childhood  photograph of Snowdrake and  his parent.^ 
 obj_gyftrot_549,  You remove a small, confused  dog.^ 
 obj_gyftrot_550,  You remove a stocking filled  with chicken nuggets.^ 
 obj_gyftrot_551,  You remove the shirt that says 'I'm with stupid' and points  inward.^ 
 obj_gyftrot_553,  You try to undecorate...?^ 
 obj_gyftrot_554,  You remove the googly eyes.^ 
 obj_gyftrot_579,  You add some googly eyes  you found on the ground.^ 
 obj_gyftrot_586,  You can't improve on  perfection.^ 
 obj_gyftrot_601,  You give the cheapest gift  of all... Friendship.^ 
 obj_gyftrot_610,  You give 35 G because  you can't think of an  appropriate gift.^ 
 obj_gyftrot_616,  You give your remaining  money because you can't  think of a better gift.^ 
 obj_gyftrot_624,  Gyftrot refuses your gift.^ 
 obj_gyftrot_625,  Hey now. You aren't made of money.^ 
 obj_gyftrot_626,  Hey now. You aren't made of friendship.^ 
 obj_gyftrotnpc_70,  I've heard there's a local  tradition based off of  my own suffering. 
 obj_gyftrotnpc_71,  ... 
 obj_gyftrotnpc_72,  ... 
 obj_gyftrotnpc_76,  Everyone's leaving, eh? 
 obj_gyftrotnpc_77,  Good riddance! Maybe I'll finally get  some peace and quiet! 
 obj_heartdefeated_0_0,   You cannot give  up just yet... 
 obj_heartdefeated_0_1,   \[C]!  Stay determined... 
 obj_heartdefeated_100_0,   \[C], this is just  a bad dream... 
 obj_heartdefeated_100_1,   Wake up!  It's not over! 
 obj_heartdefeated_101_0,   \[C]! It's like  he says... 
 obj_heartdefeated_101_1,   You have to  stay determined... 
 obj_heartdefeated_102_0,   \[C]! Please  don't give up... 
 obj_heartdefeated_102_1,   Have some  determination... 
 obj_heartdefeated_103_0,   \[C]! You're  \[C]! 
 obj_heartdefeated_103_1,   You can't quit!  Stay determined... 
 obj_heartdefeated_104_0,   \[C], is this  a kind of joke? 
 obj_heartdefeated_104_1,   Cut it out!  Wake up! 
 obj_heartdefeated_105_0,   \[C], it's not  time to leave! 
 obj_heartdefeated_105_1,   Hold on! 
 obj_heartdefeated_106_0,   \[C], gather  your strength. 
 obj_heartdefeated_106_1,   Stay determined! 
 obj_heartdefeated_107_0,   \[C], you have  to keep going. 
 obj_heartdefeated_107_1,   Stay determined! 
 obj_heartdefeated_200_0,   You cannot give  up just yet... 
 obj_heartdefeated_200_1,   \[C]!  Stay determined... 
 obj_heartdefeated_201_0,   Our fate rests   upon you... 
 obj_heartdefeated_201_1,   \[C]!  Stay determined... 
 obj_heartdefeated_202_0,   You're going to  be alright! 
 obj_heartdefeated_202_1,   \[C]!  Stay determined... 
 obj_heartdefeated_203_0,   Don't lose hope! 
 obj_heartdefeated_203_1,   \[C]!  Stay determined... 
 obj_heartdefeated_204_0,   It cannot end  now! 
 obj_heartdefeated_204_1,   \[C]!  Stay determined... 
 obj_heartdefeated_300_0,   geeettttttt  dunked on!!! 
 obj_heartdefeated_300_1,   if we're really  friends... 
 obj_heartdefeated_300_2,   you won't come back. 
 obj_heartdefeated_343,  But it refused^5. 
 obj_hearthflame_57,  The fire isn't burning hot... Just pleasantly warm. You could put your hand inside. 
 obj_heatsflamesman_75, \W Heh. I'm \RHeats Flamesman\W. Remember my name! 
 obj_heatsflamesman_85,  I'll always remember that  you remembered! 
 obj_heatsflamesman_90,  I'll never forget that you  forgot! 
 obj_heatsflamesman_97,  What? Do you want a rematch? 
 obj_hivestem_99,  hOIVS! 
 obj_hivestem_103,  p... tem heard human allergics  to tem... 
 obj_hivestem_104,  dat OK... tem understan... 
 obj_hivestem_105,  tem... ALSO allergic to tem!!! 
 obj_hotelreceptionist_95,  bepis 
 obj_hotelreceptionist_100,  Sorry, we aren't allowing  any more guests at this time. 
 obj_hotelreceptionist_101,  Or ever again. 
 obj_hotelreceptionist_107,  How unusual. 
 obj_hotelreceptionist_108,  Mettaton usually shows up  now to tell everyone they're  doing a great job. 
 obj_hotelreceptionist_109,  Even if I was having a bad  day, we'll always give each  other a thumbs-up, and... 
 obj_hotelreceptionist_110,  ... oh, what am I doing? I'm not being very  professional. 
 obj_icecap_139, Where'sYOURhat? 
 obj_icecap_140, Yourheadlooks so...NAKED 
 obj_icecap_141, What agreathat!Mine 
 obj_icecap_142, Snow?No! It'shatresidue. 
 obj_icecap_143, I justlooovemy hat.OK? 
 obj_icecap_148, Fine!!!I don'tcare!!! 
 obj_icecap_149, OK!I'llignoreyou too. 
 obj_icecap_150, Bettera hatterthan aHATER. 
 obj_icecap_156, HELLO???My hat'sup here. 
 obj_icecap_157, What?What areyoudoing? 
 obj_icecap_163, DUH!WhoDOESN'Tknow? 
 obj_icecap_164, Envious?TOO BAD! 
 obj_icecap_165, My hat'stoo loudfor me tohear you. 
 obj_icecap_169, I KNEWIT!!!THIEF!! 
 obj_icecap_170, HELP!!!FASHIONPOLICE!! 
 obj_icecap_175, Haha!That wasACTUALLYfunny! 
 obj_icecap_176, Ha!Imitatedit spot-on! 
 obj_icecap_177, That'sthe bestone ina while! 
 obj_icecap_182,  
 obj_icecap_374,  It's snowing dandruff. 
 obj_icecap_375,  Ice Cap also wants a hat  for its nose. 
 obj_icecap_376,  Ice Cap makes sure its hat  is still there. 
 obj_icecap_377,  Ice Cap is thinking about a  certain article of clothing. 
 obj_icecap_378,  Here comes that new clothes  smell. 
 obj_icecap_379,  Ice Cap is secretly checking  if you're looking at  its hat. 
 obj_icecap_380,  Ice Cap is desperate for  attention. 
 obj_icecap_381,  Ice Cap's hat is loose. 
 obj_icecap_396,  ICE CAP - ATK 11 DEF 4 This teen wonders why  it isn't named 'Ice Hat.'^ 
 obj_icecap_406,  You continue not looking  at Ice Cap's hat. 
 obj_icecap_407,  It seems defeated...^ 
 obj_icecap_412,  You manage to tear your  eyes away from Ice Cap's  hat. 
 obj_icecap_413,  It looks annoyed...^ 
 obj_icecap_422,  You inform Ice Cap that  it has a great hat!^ 
 obj_icecap_431,  You tried to steal Ice Cap's  hat... 
 obj_icecap_432,  ... but it's not weakened  enough!^ 
 obj_icecap_435,  And succeeded! It melts in your hands...^ 
 obj_icecap_npcb_70,  Everyone's wearing hats. Should I branch into a  different item? 
 obj_icecap_npcb_71,  Ice jorts. 
 obj_icecap_npcb_72,  ... doesn't have the same  ring to it. 
 obj_icecap_npcb_73,  Ice socks and sandals. 
 obj_icecap_npcb_77,  I know how to set myself  apart now! An ear piercing! 
 obj_icecap_npcb_78,  ... 
 obj_icecap_npcb_79,  Wait. 
 obj_icecap_npcg_70,  Hey, stop thinking about  my hat! 
 obj_icecap_npcg_71,  ... you aren't thinking about  my hat? 
 obj_icecap_npcg_72,  ... can you, please? 
 obj_icecap_npcg_77,  Ha! After all this time, you're  still thinking about my hat! 
 obj_icecap_npcg_78,  ... 
 obj_icecap_npcg_79,  ... please? 
 obj_icecap_npcr_70,  We all live in the woods,  so no one can tell us  what to do! 
 obj_icecap_npcr_71,  But now everyone ignores  us... 
 obj_icecap_npcr_72,  I don't want freedom if  it means no one's gonna  pay attention to me. 
 obj_icecap_npcr_77,  Maybe someone on the surface  will pay attention to me. 
 obj_icecap_npcr_78,  There're so many people,  someone has to, right!? 
 obj_icecube_174, I...I... 
 obj_icecube_175, What canI say... 
 obj_icecube_176, What'sthepoint... 
 obj_icecube_177, So...Cold... 
 obj_icecube_181, Yeah...I likemy hairtoo. 
 obj_icecube_182, Hmm...Hats areforposers. 
 obj_icecube_183, So I canstillimpressyou? 
 obj_icecube_184, I wantedyou tosee meas cool. 
 obj_icecube_188, Haha!That wasACTUALLYfunny! 
 obj_icecube_189, Ha!Imitatedit spot-on! 
 obj_icecube_190, That'sthe bestone ina while! 
 obj_icecube_196,  
 obj_icecube_377,  'Ice Cap' is no more. 
 obj_icecube_378,  It smells like frozen despair. 
 obj_icecube_379,  Ice doesn't mind its identity. 
 obj_icecube_380,  It's melting. 
 obj_icecube_406,  ICE - ATK 1 DEF 0 Without its cap...^ 
 obj_icecube_414,  You inform Ice Cap that  it still looks fine...^ 
 obj_iceroom_fakedog_64,  You tried to pet the dog,  but it collapsed into a  pile of fluff... 
 obj_iceroom_fakedog_65,  Seems like it was actually  just a dog-shaped husk of  dog residue. 
 obj_iceroom_fakedog_71,  It's a pile of dog residue. 
 obj_instantnoodleitem_30,  You put some water in  the pot and place it on  the heat. 
 obj_instantnoodleitem_31,  You wait for the water  to boil... 
 obj_instantnoodleitem_32,  ..^4. ..^4. ... 
 obj_instantnoodleitem_33,  It's boiling. 
 obj_instantnoodleitem_34,  You place the noodles  into the pot. 
 obj_instantnoodleitem_35,  4^3 minutes lef^3t until  the noodles are finished. 
 obj_instantnoodleitem_36,  3^3 minutes lef^3t until  the noodles are finished. 
 obj_instantnoodleitem_37,  2^3 minutes lef^3t until  the noodles are finished. 
 obj_instantnoodleitem_38,  1^3 minute lef^3t until  the noodles are finished. 
 obj_instantnoodleitem_39,  The noodle^3s are finished. 
 obj_instantnoodleitem_40,  ... they don't taste very  good. 
 obj_instantnoodleitem_41,  You add the flavor packet. 
 obj_instantnoodleitem_42,  That's better. 
 obj_instantnoodleitem_43,  Not great, but better. 
 obj_instantnoodleitem_44,    
 obj_instantnoodleitem_45,  You remove the Instant  Noodles from their  packaging. 
 obj_instantnoodleitem_85,  You ate the Instant Noodles. 
 obj_introimage_70, Long ago, two racesruled over Earth:HUMANS and MONSTERS^6.    
 obj_introimage_71, One day, war brokeout between the tworaces^6.    
 obj_introimage_72, After a long battle,the humans werevictorious^6.    
 obj_introimage_73, They sealed the monstersunderground with a magicspell^6.    
 obj_introimage_74, Many years later..^5.     
 obj_introimage_75,       MT. EBOTT         201X^9   
 obj_introimage_76, Legends say that thosewho climb the mountainnever return^5.^3   
 obj_introimage_78,    
 obj_introimage_79,  ^9 ^5   
 obj_introimage_80,  ^9 ^5    
 obj_introimage_81,  ^9 ^5    
 obj_introimage_82,  ^9 ^9 ^9 ^9 ^9 ^9   
 obj_introimage_83,  ^9 ^9 ^9 ^9 ^9    
 obj_introimage_84,  ^9 ^9 ^9 ^9 ^9 ^9   
 obj_introimage_85,   
 obj_jerry_164, Guys, it's COLD.Does ANYONE care? 
 obj_jerry_165, Why are we doingthis? What a fail. 
